unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.67E+12,23/10/2022 08:00,BTC/USDT,19162.16,19186.04,19150,19184.09,3246.59783,62235154.48,96134
1.67E+12,23/10/2022 07:00,BTC/USDT,19176.64,19179.2,19148.01,19162.37,3982.02649,76293591.96,99416
1.67E+12,23/10/2022 06:00,BTC/USDT,19178.98,19188.5,19156.6,19177.36,3974.53783,76216398.61,99313
1.67E+12,23/10/2022 05:00,BTC/USDT,19185.28,19195.32,19170,19178.98,3849.71703,73857143.2,91512
1.67E+12,23/10/2022 04:00,BTC/USDT,19197.55,19221.71,19173.51,19185.28,4987.9334,95767662.78,121645
1.67E+12,23/10/2022 03:00,BTC/USDT,19196.98,19202,19184.37,19197.59,3475.04801,66701380.21,102987
1.67E+12,23/10/2022 02:00,BTC/USDT,19179.22,19208.53,19175,19196.97,4286.22107,82269019.91,128507
1.67E+12,23/10/2022 01:00,BTC/USDT,19195.64,19204.35,19163.32,19179.22,3563.03776,68339275.96,102947
1.67E+12,23/10/2022 00:00,BTC/USDT,19204.29,19219.76,19189.74,19195.63,3435.8321,65983615.05,99162
1.67E+12,22/10/2022 23:00,BTC/USDT,19192.97,19208,19190,19204.35,2502.40875,48045420.03,74221
1.67E+12,22/10/2022 22:00,BTC/USDT,19201.97,19208.9,19183.77,19192.32,3478.38479,66766377.44,92545
1.67E+12,22/10/2022 21:00,BTC/USDT,19216.01,19224.99,19190.46,19201.97,3074.33136,59054609.78,97453
1.67E+12,22/10/2022 20:00,BTC/USDT,19183.83,19224.99,19173.79,19216.76,3585.44143,68818611.58,95697
1.67E+12,22/10/2022 19:00,BTC/USDT,19169.93,19188.92,19163.09,19183.83,3743.83195,71804518.03,93558
1.67E+12,22/10/2022 18:00,BTC/USDT,19152.05,19179.99,19134,19170.15,5194.3186,99501033.3,113859
1.67E+12,22/10/2022 17:00,BTC/USDT,19193.86,19208.8,19140.3,19152.02,5288.17633,101423727,126566
1.67E+12,22/10/2022 16:00,BTC/USDT,19234.8,19248.85,19170,19193.86,7380.79674,141726016.9,172570
1.67E+12,22/10/2022 15:00,BTC/USDT,19235.84,19257,19208.06,19235.65,6212.36133,119460899.5,166575
1.67E+12,22/10/2022 14:00,BTC/USDT,19196.56,19250.21,19195.83,19236.2,5789.55276,111305948.4,145132
1.67E+12,22/10/2022 13:00,BTC/USDT,19182.03,19257,19181.91,19196.56,8854.36782,170111444.5,202334
1.67E+12,22/10/2022 12:00,BTC/USDT,19178.99,19204.4,19155,19182.02,6126.74818,117479344.1,152995
1.67E+12,22/10/2022 11:00,BTC/USDT,19167.28,19188,19158.78,19178.66,4815.93693,92337609.41,125093
1.67E+12,22/10/2022 10:00,BTC/USDT,19142.66,19171.67,19140.57,19167.28,3761.50509,72053593.22,95130
1.67E+12,22/10/2022 09:00,BTC/USDT,19154.67,19174.69,19140,19142.66,4221.31603,80863810.26,104994
1.67E+12,22/10/2022 08:00,BTC/USDT,19163.58,19176.94,19151.53,19155.28,4370.25205,83745936.69,113869
1.67E+12,22/10/2022 07:00,BTC/USDT,19144.58,19177.01,19143.71,19163.58,4538.3563,86944554.36,134886
1.67E+12,22/10/2022 06:00,BTC/USDT,19140.56,19150,19132.71,19144.58,3059.10079,58549485.74,104174
1.67E+12,22/10/2022 05:00,BTC/USDT,19148.21,19157.54,19137.36,19141.13,3306.47343,63309017.85,104768
1.67E+12,22/10/2022 04:00,BTC/USDT,19150.36,19163.25,19146.4,19148.21,3495.25767,66941362.03,92143
1.67E+12,22/10/2022 03:00,BTC/USDT,19128.78,19159.55,19112.72,19151.22,4821.38404,92256794.7,125057
1.67E+12,22/10/2022 02:00,BTC/USDT,19155.82,19164.54,19119.6,19128.58,4282.99174,82009619.4,124961
1.67E+12,22/10/2022 01:00,BTC/USDT,19164.39,19183.39,19145.3,19155.82,4021.17046,77047580.88,110288
1.67E+12,22/10/2022 00:00,BTC/USDT,19164.37,19179.61,19147.64,19164.71,4479.4438,85838326.06,118238
1.67E+12,21/10/2022 23:00,BTC/USDT,19189.37,19193.48,19160,19164.37,3644.33738,69883152.83,85711
1.67E+12,21/10/2022 22:00,BTC/USDT,19154.12,19192.91,19153.22,19189.37,4508.82526,86454200,102217
1.67E+12,21/10/2022 21:00,BTC/USDT,19177.82,19179.91,19137.68,19153.8,3850.45479,73759120.79,93000
1.67E+12,21/10/2022 20:00,BTC/USDT,19189.22,19249.73,19157.31,19177.82,8094.35949,155368468.6,162357
1.67E+12,21/10/2022 19:00,BTC/USDT,19140.52,19250,19135,19189.22,12163.27879,233454208.3,245736
1.67E+12,21/10/2022 18:00,BTC/USDT,19150.98,19205.39,19120.35,19139.66,11396.9465,218289686.1,225577
1.67E+12,21/10/2022 17:00,BTC/USDT,19127.76,19174.52,19089,19150.98,12443.99881,238082964.6,237859
1.67E+12,21/10/2022 16:00,BTC/USDT,19168.44,19229,19103.04,19127.76,19095.72365,365846854,363980
1.67E+12,21/10/2022 15:00,BTC/USDT,18976.14,19174.16,18947.82,19168.25,20846.55652,396895075.9,363590
1.67E+12,21/10/2022 14:00,BTC/USDT,19064.5,19129.44,18937.5,18976.14,25136.91939,478492831.1,465624
1.67E+12,21/10/2022 13:00,BTC/USDT,18879.27,19083.14,18856.4,19065.36,32384.98637,614079981.8,603165
1.67E+12,21/10/2022 12:00,BTC/USDT,18944.99,18948.31,18650,18879.27,25331.99058,476014010.7,499569
1.67E+12,21/10/2022 11:00,BTC/USDT,19003.63,19011.91,18940.78,18945.65,8168.22817,155078313.7,179148
1.67E+12,21/10/2022 10:00,BTC/USDT,19011,19018.52,18956.63,19003.17,8187.22723,155454109.9,175008
1.67E+12,21/10/2022 09:00,BTC/USDT,18981,19030.84,18900,19011,12323.68045,233839507.8,278836
1.67E+12,21/10/2022 08:00,BTC/USDT,19028.68,19041.96,18939,18980.39,11361.98326,215828600.6,261032
1.67E+12,21/10/2022 07:00,BTC/USDT,19036.68,19084.17,18991.69,19027.86,8473.07587,161309748.6,206776
1.67E+12,21/10/2022 06:00,BTC/USDT,19043.53,19071.96,19029.18,19036.68,5522.63148,105190919.9,154718
1.67E+12,21/10/2022 05:00,BTC/USDT,19046.74,19066.19,19026.47,19043.53,5036.80784,95937268.83,145467
1.67E+12,21/10/2022 04:00,BTC/USDT,19051.19,19082.4,19025,19047.46,6134.23761,116872436.3,165135
1.67E+12,21/10/2022 03:00,BTC/USDT,19109.49,19125.42,19043.52,19051.77,5370.16252,102498122.4,141629
1.67E+12,21/10/2022 02:00,BTC/USDT,19065.86,19131.39,19058.26,19110.37,6047.32632,115463798.1,166975
1.67E+12,21/10/2022 01:00,BTC/USDT,19048.83,19074.4,19022.36,19065.24,5416.67906,103180260.2,157765
1.67E+12,21/10/2022 00:00,BTC/USDT,19041.92,19066.23,18999,19049.62,8370.34035,159345847.1,198407
1.67E+12,20/10/2022 23:00,BTC/USDT,19034.04,19050.7,18979.17,19041.92,5385.62653,102444814.6,125095
1.67E+12,20/10/2022 22:00,BTC/USDT,19073.92,19094.44,19000.17,19034.04,6218.17595,118389123.1,146162
1.67E+12,20/10/2022 21:00,BTC/USDT,19031.01,19098,18994.42,19073.92,4726.063,90045048.05,124328
1.67E+12,20/10/2022 20:00,BTC/USDT,19063.04,19088,18929.38,19031.08,10416.99095,198220968.6,227962
1.67E+12,20/10/2022 19:00,BTC/USDT,19063.93,19117.87,19028.36,19063.82,10286.36239,196123685.6,231995
1.67E+12,20/10/2022 18:00,BTC/USDT,19099.3,19101.55,18964.02,19062.89,16407.21592,312337879.2,365975
1.67E+12,20/10/2022 17:00,BTC/USDT,19183.14,19187.8,19063.89,19099.11,12792.21331,244618796.8,290839
1.67E+12,20/10/2022 16:00,BTC/USDT,19253.88,19256.55,19143.71,19183.91,13546.4121,259853873,294441
1.67E+12,20/10/2022 15:00,BTC/USDT,19325.61,19338.66,19247.77,19253.3,8806.21981,169830446.5,232907
1.67E+12,20/10/2022 14:00,BTC/USDT,19173.06,19347.82,19168.63,19326.31,15758.34531,303720402.2,357742
1.67E+12,20/10/2022 13:00,BTC/USDT,19135.64,19219,19128.24,19173.18,13340.6781,255760204.3,315596
1.67E+12,20/10/2022 12:00,BTC/USDT,19208.09,19282.68,19133.57,19134.65,14192.99879,272622006.2,338430
1.67E+12,20/10/2022 11:00,BTC/USDT,19202.48,19231.45,19186.8,19208.09,6874.47746,132043394.7,199152
1.67E+12,20/10/2022 10:00,BTC/USDT,19186.29,19253.33,19131.79,19202.48,11136.31109,213779910.5,254038
1.67E+12,20/10/2022 09:00,BTC/USDT,19114.67,19195.31,19105.99,19185.79,6385.47331,122295789.5,171668
1.67E+12,20/10/2022 08:00,BTC/USDT,19145.1,19167.56,19106.22,19114.67,5774.67504,110500112.1,152841
1.67E+12,20/10/2022 07:00,BTC/USDT,19132.25,19167.95,19094.74,19145.94,7624.78133,145902632.5,192683
1.67E+12,20/10/2022 06:00,BTC/USDT,19140.67,19146.61,19092.95,19133.03,6125.28171,117114060.9,161124
1.67E+12,20/10/2022 05:00,BTC/USDT,19183.67,19199.88,19116.82,19141.23,7534.33386,144291725,194192
1.67E+12,20/10/2022 04:00,BTC/USDT,19043.2,19210,19037.66,19183.68,10373.52693,198457965.5,225486
1.67E+12,20/10/2022 03:00,BTC/USDT,19062.77,19068.24,19014.03,19042.09,4673.9595,88985950.02,134947
1.67E+12,20/10/2022 02:00,BTC/USDT,19047.02,19082.91,19014.83,19062.77,5010.28164,95466434.01,143513
1.67E+12,20/10/2022 01:00,BTC/USDT,18972.69,19054.62,18928.37,19047.02,8434.06759,160265285.2,228014
1.67E+12,20/10/2022 00:00,BTC/USDT,19123.35,19165.34,18900,18972.69,11705.65906,222955215.9,281960
1.67E+12,19/10/2022 23:00,BTC/USDT,19141.05,19163.78,19084.23,19123.97,5177.89991,99077227.2,156256
1.67E+12,19/10/2022 22:00,BTC/USDT,19194.37,19199.5,19100,19140.38,6470.05646,123902602,180090
1.67E+12,19/10/2022 21:00,BTC/USDT,19193.9,19208.4,19156.21,19194.37,2235.53236,42902925.42,85202
1.67E+12,19/10/2022 20:00,BTC/USDT,19231.63,19249.51,19134.39,19194.71,6972.17224,133843933.4,183635
1.67E+12,19/10/2022 19:00,BTC/USDT,19186.32,19233.72,19152.37,19232.59,6603.06663,126746501.9,182353
1.67E+12,19/10/2022 18:00,BTC/USDT,19183.19,19220,19164,19186.32,5744.13594,110242330,159394
1.67E+12,19/10/2022 17:00,BTC/USDT,19178.38,19193.75,19095,19183.19,9557.36392,183018946.8,237765
1.67E+12,19/10/2022 16:00,BTC/USDT,19267.94,19279.31,19170.02,19179.27,8483.00764,163035249.9,213250
1.67E+12,19/10/2022 15:00,BTC/USDT,19154.96,19301.69,19136.06,19266.43,11781.40518,226338515.9,258254
1.67E+12,19/10/2022 14:00,BTC/USDT,19124.71,19233.93,19100.01,19154.96,14221.42937,272783780,301947
1.67E+12,19/10/2022 13:00,BTC/USDT,19163.19,19250,19065.97,19123.8,14531.5973,278415675.1,323917
1.67E+12,19/10/2022 12:00,BTC/USDT,19201.42,19203.99,19104,19163.19,8886.35613,170265217.4,223692
1.67E+12,19/10/2022 11:00,BTC/USDT,19217.58,19225.85,19140.01,19200.84,8903.42547,170743721.5,220901
1.67E+12,19/10/2022 10:00,BTC/USDT,19268.16,19276.28,19180.3,19216.48,6378.47377,122656899,171262
1.67E+12,19/10/2022 09:00,BTC/USDT,19195.41,19281.81,19190.88,19268.16,7010.21293,134819214.3,178566
1.67E+12,19/10/2022 08:00,BTC/USDT,19218.59,19233.55,19147.31,19194.42,7504.72943,143962995.2,178331
1.67E+12,19/10/2022 07:00,BTC/USDT,19189.25,19243.59,19170.35,19218.11,8674.07469,166655570.6,191459
1.67E+12,19/10/2022 06:00,BTC/USDT,19254.29,19280,19146.8,19190.2,9914.24481,190530630.4,209590
1.67E+12,19/10/2022 05:00,BTC/USDT,19276.16,19308.34,19235.01,19255.11,7040.2944,135694940.1,162580
1.67E+12,19/10/2022 04:00,BTC/USDT,19281.01,19306.7,19252.8,19277.02,5209.70139,100448557.7,121820
1.67E+12,19/10/2022 03:00,BTC/USDT,19291.55,19305.38,19255.39,19281.63,4861.15781,93743251.21,116841
1.67E+12,19/10/2022 02:00,BTC/USDT,19311.47,19320.47,19248.06,19290.66,5409.19502,104292310.8,130790
1.67E+12,19/10/2022 01:00,BTC/USDT,19233.04,19323.73,19213.99,19312.35,6427.17287,123941471.9,174758
1.67E+12,19/10/2022 00:00,BTC/USDT,19327.44,19360.16,19230,19234,8140.58971,156978850.7,183167
1.67E+12,18/10/2022 23:00,BTC/USDT,19321.45,19371.05,19305.1,19327.44,5886.70663,113850308,128114
1.67E+12,18/10/2022 22:00,BTC/USDT,19293.62,19335.44,19255.53,19320.5,6213.58009,119879455.7,134380
1.67E+12,18/10/2022 21:00,BTC/USDT,19364.74,19379.26,19217,19293.62,6073.84001,117255340,155018
1.67E+12,18/10/2022 20:00,BTC/USDT,19217.79,19433.43,19195.44,19365.96,13852.98669,267488466.4,269834
1.67E+12,18/10/2022 19:00,BTC/USDT,19220.87,19222.18,19091,19216.21,15559.60257,298202081.6,316162
1.67E+12,18/10/2022 18:00,BTC/USDT,19407.67,19412.94,19177,19220.87,14870.55807,286964669.2,302990
1.67E+12,18/10/2022 17:00,BTC/USDT,19412.65,19439.4,19362.6,19406.73,9745.65807,189097595.6,209520
1.67E+12,18/10/2022 16:00,BTC/USDT,19375.71,19442,19345.56,19411.75,12474.73485,241951785.4,254005
1.67E+12,18/10/2022 15:00,BTC/USDT,19415.77,19457.11,19280.11,19375.01,20692.74252,400449222.1,395378
1.67E+12,18/10/2022 14:00,BTC/USDT,19544.77,19575.34,19361.87,19416.96,20960.62427,408090279.1,408586
1.67E+12,18/10/2022 13:00,BTC/USDT,19626.02,19680.49,19527.86,19542.79,16075.99356,315181574.1,340199
1.67E+12,18/10/2022 12:00,BTC/USDT,19563.59,19650.31,19562.55,19626.76,9781.41456,191739456.6,218892
1.67E+12,18/10/2022 11:00,BTC/USDT,19532.17,19605.9,19528.83,19563.59,7994.03969,156390112,175205
1.67E+12,18/10/2022 10:00,BTC/USDT,19528.61,19583.35,19502.98,19532.16,8020.86041,156754171.3,185752
1.67E+12,18/10/2022 09:00,BTC/USDT,19535.29,19565.59,19470,19528.61,13364.22223,260893463.3,265757
1.67E+12,18/10/2022 08:00,BTC/USDT,19665.95,19673,19524.15,19534.45,11511.32767,225543271.9,258297
1.67E+12,18/10/2022 07:00,BTC/USDT,19643.55,19688.28,19561.51,19664.92,11245.31609,220655977.4,263770
1.67E+12,18/10/2022 06:00,BTC/USDT,19553.5,19706.66,19524.37,19643.57,11900.87425,233441965,254416
1.67E+12,18/10/2022 05:00,BTC/USDT,19580.61,19588.66,19536.61,19553.5,6532.72309,127781183.4,169291
1.67E+12,18/10/2022 04:00,BTC/USDT,19548.68,19614.28,19539.7,19580.61,8288.60194,162284024.1,180087
1.67E+12,18/10/2022 03:00,BTC/USDT,19488.73,19575.57,19488.34,19547.9,8456.92391,165164243.5,197614
1.67E+12,18/10/2022 02:00,BTC/USDT,19536,19547.74,19480,19488.73,6023.65104,117553147.5,152972
1.67E+12,18/10/2022 01:00,BTC/USDT,19596.34,19624.03,19517.31,19536.16,6372.77909,124686471.4,160127
1.67E+12,18/10/2022 00:00,BTC/USDT,19548.48,19614.16,19506.73,19596.34,8413.31718,164646708.7,192116
1.67E+12,17/10/2022 23:00,BTC/USDT,19514.23,19573.61,19504.2,19549.86,5114.87005,99997996.51,116607
1.67E+12,17/10/2022 22:00,BTC/USDT,19514.57,19626.91,19471.8,19514.23,10845.21523,212080605.2,226257
1.67E+12,17/10/2022 21:00,BTC/USDT,19527.5,19545.32,19489.62,19514.57,3920.80854,76508584.82,113455
1.67E+12,17/10/2022 20:00,BTC/USDT,19527.66,19557.95,19505.82,19526.97,5367.88637,104863858.4,144838
1.67E+12,17/10/2022 19:00,BTC/USDT,19516.74,19557.05,19483.97,19526.84,7483.153,146063826.4,191741
1.67E+12,17/10/2022 18:00,BTC/USDT,19521.21,19547.03,19441.87,19516.74,8880.45801,173112995.5,198919
1.67E+12,17/10/2022 17:00,BTC/USDT,19511,19536,19456.49,19521.21,9787.54826,190836851.1,211465
1.67E+12,17/10/2022 16:00,BTC/USDT,19535.19,19592.55,19478.48,19511,11336.73552,221424345.3,257051
1.67E+12,17/10/2022 15:00,BTC/USDT,19474.66,19583.3,19430,19535.19,14383.83363,280729159.7,294554
1.67E+12,17/10/2022 14:00,BTC/USDT,19587.65,19650,19440.54,19473.84,19684.18437,384898234.6,388061
1.67E+12,17/10/2022 13:00,BTC/USDT,19516.97,19676.96,19516.97,19586.22,21859.49716,428407713.5,434003
1.67E+12,17/10/2022 12:00,BTC/USDT,19457.58,19584.39,19419.6,19518,13240.46219,258158327.1,294853
1.67E+12,17/10/2022 11:00,BTC/USDT,19398.46,19545.22,19370.33,19457.58,14565.00419,283580084.5,323001
1.67E+12,17/10/2022 10:00,BTC/USDT,19336.64,19421.78,19336.48,19398.46,11464.06224,222186763.6,268916
1.67E+12,17/10/2022 09:00,BTC/USDT,19260.4,19366.6,19249.62,19336.64,8381.80286,161871189.2,209945
1.67E+12,17/10/2022 08:00,BTC/USDT,19295.58,19304.27,19244.03,19259.83,6895.50859,132899578,181284
1.67E+12,17/10/2022 07:00,BTC/USDT,19241.75,19318.05,19232.25,19295.58,9432.3439,181769195.1,227440
1.67E+12,17/10/2022 06:00,BTC/USDT,19272.2,19318.28,19223.65,19241.75,6766.60039,130348326,178484
1.67E+12,17/10/2022 05:00,BTC/USDT,19226.25,19284.61,19224.18,19272.2,5994.20115,115375378.3,152272
1.67E+12,17/10/2022 04:00,BTC/USDT,19186.38,19238.85,19161.03,19226.25,5091.3319,97745207.52,136311
1.67E+12,17/10/2022 03:00,BTC/USDT,19204.36,19207.8,19152.03,19186.38,4785.72113,91799555.59,140499
1.67E+12,17/10/2022 02:00,BTC/USDT,19177.47,19212.22,19166.72,19204.36,4406.59364,84573240.29,130274
1.67E+12,17/10/2022 01:00,BTC/USDT,19230.44,19239.74,19168.87,19177.47,5773.4672,110893505.8,151328
1.67E+12,17/10/2022 00:00,BTC/USDT,19262.98,19309.06,19208.59,19230.44,7352.58682,141541873.5,191421
1.67E+12,16/10/2022 23:00,BTC/USDT,19301.35,19318.55,19226.22,19262.98,6804.96534,131123134.3,156171
1.67E+12,16/10/2022 22:00,BTC/USDT,19148.25,19367.04,19116.85,19302.08,13812.81431,266227878.4,271048
1.67E+12,16/10/2022 21:00,BTC/USDT,19329.63,19366.38,19101,19148.25,8143.90878,156753491.5,194352
1.67E+12,16/10/2022 20:00,BTC/USDT,19375.39,19425.84,19262.79,19329.63,10879.35646,210311772.1,244772
1.67E+12,16/10/2022 19:00,BTC/USDT,19134.11,19383.44,19130,19375.39,12902.63806,248603492.4,283190
1.67E+12,16/10/2022 18:00,BTC/USDT,19131.6,19149.52,19118.4,19134.11,2752.41957,52654604.86,94220
1.67E+12,16/10/2022 17:00,BTC/USDT,19139.93,19160.63,19128.58,19132.13,3216.21823,61573964.75,100541
1.67E+12,16/10/2022 16:00,BTC/USDT,19158.49,19168.98,19125.53,19139.03,4554.5939,87180778.79,135487
1.67E+12,16/10/2022 15:00,BTC/USDT,19130.64,19172.55,19124.17,19158.49,5224.01837,100059174.5,143178
1.67E+12,16/10/2022 14:00,BTC/USDT,19127.57,19140,19104.16,19130.36,5559.74345,106310201.8,155160
1.67E+12,16/10/2022 13:00,BTC/USDT,19133.94,19145.48,19118.4,19127.57,3671.0498,70240431.3,125150
1.67E+12,16/10/2022 12:00,BTC/USDT,19144.69,19151.3,19115.45,19133.61,4156.31915,79517321.82,134257
1.67E+12,16/10/2022 11:00,BTC/USDT,19129.37,19155,19117.2,19144.69,3575.34037,68414376.43,111154
1.67E+12,16/10/2022 10:00,BTC/USDT,19140.59,19152.81,19087.37,19129.37,5505.29033,105304419.3,143571
1.67E+12,16/10/2022 09:00,BTC/USDT,19165.58,19170,19135.88,19140.89,4401.44908,84292916.93,120841
1.67E+12,16/10/2022 08:00,BTC/USDT,19134.31,19195,19130.26,19165.58,5988.12516,114777049.2,157114
1.67E+12,16/10/2022 07:00,BTC/USDT,19133.1,19148.71,19115,19134.31,2868.37131,54878391.21,99580
1.67E+12,16/10/2022 06:00,BTC/USDT,19150.9,19154.94,19115.37,19133.1,3595.55046,68792228.75,110043
1.67E+12,16/10/2022 05:00,BTC/USDT,19135.38,19162.82,19121.95,19150.56,4456.55554,85311066.9,113123
1.67E+12,16/10/2022 04:00,BTC/USDT,19123.43,19159.87,19110.35,19135.38,4186.45847,80110323.78,105563
1.67E+12,16/10/2022 03:00,BTC/USDT,19114.74,19137.41,19103.77,19123.43,3084.98133,58987891.67,88775
1.67E+12,16/10/2022 02:00,BTC/USDT,19142.51,19167.32,19101.82,19114.74,3175.5172,60766454.47,102599
1.67E+12,16/10/2022 01:00,BTC/USDT,19139.32,19170.82,19106.71,19142.51,4094.85504,78373798.89,113164
1.67E+12,16/10/2022 00:00,BTC/USDT,19068.4,19146.07,19063.74,19139.32,5284.07914,100980199.2,135552
1.67E+12,15/10/2022 23:00,BTC/USDT,19060.02,19131,18975.18,19069.39,9220.31842,175700129.7,199613
1.67E+12,15/10/2022 22:00,BTC/USDT,19067.9,19091.42,19041,19061.09,4603.80392,87772932.3,118327
1.67E+12,15/10/2022 21:00,BTC/USDT,19094.92,19098.12,19049,19068.59,3247.58962,61960247.16,108294
1.67E+12,15/10/2022 20:00,BTC/USDT,19102.65,19110.74,19080.3,19094.92,2831.02392,54060148.67,90479
1.67E+12,15/10/2022 19:00,BTC/USDT,19117.78,19125.86,19052,19102.17,4272.83494,81603271.38,110402
1.67E+12,15/10/2022 18:00,BTC/USDT,19108.47,19139.22,19102.68,19117.78,3554.48032,67965347.96,107322
1.67E+12,15/10/2022 17:00,BTC/USDT,19126.24,19139,19095.84,19108.47,3752.37817,71729654.14,110335
1.67E+12,15/10/2022 16:00,BTC/USDT,19127.95,19163.39,19110.88,19125.56,4000.93497,76564151,127808
1.67E+12,15/10/2022 15:00,BTC/USDT,19144.29,19148.7,19117.08,19127.95,3029.89091,57975531.09,107048
1.67E+12,15/10/2022 14:00,BTC/USDT,19168.09,19184.99,19118.47,19144.29,4644.3647,88932532.24,129975
1.67E+12,15/10/2022 13:00,BTC/USDT,19168.47,19181.24,19094.01,19168.68,6914.40186,132301912.8,173014
1.67E+12,15/10/2022 12:00,BTC/USDT,19167.33,19199,19151.05,19168.62,4222.05112,80961575.13,115766
1.67E+12,15/10/2022 11:00,BTC/USDT,19156.35,19168.85,19139.1,19167.33,3351.25439,64189506.85,112925
1.67E+12,15/10/2022 10:00,BTC/USDT,19108.28,19179.63,19093.8,19155.33,5635.20028,107836207.6,143410
1.67E+12,15/10/2022 09:00,BTC/USDT,19069.85,19125,19063.39,19107.75,6534.5833,124796682.4,157261
1.67E+12,15/10/2022 08:00,BTC/USDT,19170.43,19176.27,19037.39,19070.68,9938.26623,189950236.8,221888
1.67E+12,15/10/2022 07:00,BTC/USDT,19167.88,19182.47,19133.16,19169.79,4199.01182,80476779.24,121077
1.67E+12,15/10/2022 06:00,BTC/USDT,19175.92,19187.2,19157.96,19168.2,4399.46671,84351910.46,117873
1.67E+12,15/10/2022 05:00,BTC/USDT,19187.86,19194.09,19153,19175.92,4116.33132,78928596.03,120730
1.67E+12,15/10/2022 04:00,BTC/USDT,19200.99,19211.98,19175.82,19187.86,3482.91769,66844250.31,97298
1.67E+12,15/10/2022 03:00,BTC/USDT,19197.54,19217.8,19178.59,19200.99,3597.59216,69060404.64,107673
1.67E+12,15/10/2022 02:00,BTC/USDT,19173.58,19206.23,19133.24,19197.08,5097.43649,97727796.14,120570
1.67E+12,15/10/2022 01:00,BTC/USDT,19200.87,19209.91,19171.76,19173.58,4223.08523,81044538.44,108052
1.67E+12,15/10/2022 00:00,BTC/USDT,19176.93,19227.68,19171.87,19200.86,4978.42383,95581723.15,125079
1.67E+12,14/10/2022 23:00,BTC/USDT,19159.83,19197.38,19141.28,19176.93,4375.24549,83882423.61,93911
1.67E+12,14/10/2022 22:00,BTC/USDT,19107.94,19166.41,19086.99,19159.83,5854.10575,111988622.3,121563
1.67E+12,14/10/2022 21:00,BTC/USDT,19174.43,19207.15,19070.37,19107.94,5330.36918,102123731.4,117436
1.67E+12,14/10/2022 20:00,BTC/USDT,19168.18,19217.64,19100.01,19175.65,6801.72861,130443853.3,149346
1.67E+12,14/10/2022 19:00,BTC/USDT,19213.84,19269.06,19106.16,19168.18,14038.45535,269548723.4,259493
1.67E+12,14/10/2022 18:00,BTC/USDT,19362.83,19363.27,19131,19213.84,13920.38367,267896153.2,284224
1.67E+12,14/10/2022 17:00,BTC/USDT,19303.26,19377.19,19286.77,19362.83,10051.79505,194349160.8,221424
1.67E+12,14/10/2022 16:00,BTC/USDT,19358.59,19403.6,19220.73,19303.26,17336.8335,334819993.6,341422
1.67E+12,14/10/2022 15:00,BTC/USDT,19463.15,19513.35,19301,19358.59,20024.64123,388392523.8,356639
1.67E+12,14/10/2022 14:00,BTC/USDT,19666.16,19669.88,19351.09,19463.15,36915.60792,719367195.4,603401
1.67E+12,14/10/2022 13:00,BTC/USDT,19802.96,19815.57,19624.52,19664.11,23642.81281,466012719.5,426745
1.67E+12,14/10/2022 12:00,BTC/USDT,19596.25,19854.48,19556.77,19802.96,20996.08519,413799554.6,384434
1.67E+12,14/10/2022 11:00,BTC/USDT,19687.22,19748.54,19588.22,19596.25,11855.00109,233157562.3,231261
1.67E+12,14/10/2022 10:00,BTC/USDT,19648.83,19745,19628.81,19687.22,14563.94104,286695482.6,286198
1.67E+12,14/10/2022 09:00,BTC/USDT,19617.6,19665.79,19530,19647.53,11576.53298,226964262.9,235975
1.67E+12,14/10/2022 08:00,BTC/USDT,19642.2,19674.64,19557.94,19616.73,14288.31314,280264355.6,268444
1.67E+12,14/10/2022 07:00,BTC/USDT,19793.71,19805.34,19568.33,19642.35,20389.24148,401156171.9,365796
1.67E+12,14/10/2022 06:00,BTC/USDT,19804.01,19830,19778.2,19793.71,10299.11056,203965762.5,211566
1.67E+12,14/10/2022 05:00,BTC/USDT,19813.22,19849.79,19720,19804.01,11700.06276,231711325.5,230454
1.67E+12,14/10/2022 04:00,BTC/USDT,19816.85,19847.15,19792.06,19812.52,9137.44037,181083657,186153
1.67E+12,14/10/2022 03:00,BTC/USDT,19829.18,19871.56,19780.13,19816.85,10959.05298,217139175.9,228419
1.67E+12,14/10/2022 02:00,BTC/USDT,19860.69,19899,19768,19829.18,19361.53382,383982560.7,370411
1.67E+12,14/10/2022 01:00,BTC/USDT,19407.66,19951.87,19393.86,19860.71,27251.91751,536298197.4,495372
1.67E+12,14/10/2022 00:00,BTC/USDT,19375.58,19445.96,19338.07,19407.66,10964.11453,212578666,218223
1.67E+12,13/10/2022 23:00,BTC/USDT,19431.91,19446,19353.88,19375.13,8065.36108,156420013.6,169222
1.67E+12,13/10/2022 22:00,BTC/USDT,19401.16,19457,19386.45,19431,8665.54657,168326670.3,171225
1.67E+12,13/10/2022 21:00,BTC/USDT,19382.61,19435.33,19328.72,19401.16,6609.03937,128140137.1,139304
1.67E+12,13/10/2022 20:00,BTC/USDT,19369.94,19494.56,19355.28,19382.61,13442.08361,260990848.6,254506
1.67E+12,13/10/2022 19:00,BTC/USDT,19420.14,19470,19311.36,19369.94,20938.9437,405817590.4,365063
1.67E+12,13/10/2022 18:00,BTC/USDT,19157.9,19513.79,19142.07,19422.01,24185.47275,466483739.6,406443
1.67E+12,13/10/2022 17:00,BTC/USDT,19084.62,19228,19065.89,19157.9,19234.24066,368249832.2,343544
